node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,629.647618,592.531732,560.654032,565.278336,534.834667,542.133912,546.837564,556.083120,592.614256,658.480634,576.816841,531.346839,530.642710,485.079783,467.154498,489.231143,475.856774,523.253215,520.903921,567.938772,535.071301,479.845560,457.744560,392.197022,401.102791,416.336990,397.807339,438.919979,473.639650,541.071940,464.218589,432.367347,386.688268,347.949475,327.325217,305.580430,359.637328,379.906086,403.921451,471.808945,414.458905,350.527212,270.675568,267.027379,256.064967,259.615614,282.095151,325.993409,359.281873,430.039147,365.752461,271.375867,236.487211,210.219009,178.679856,171.650062,202.536397,257.057130,311.670168,379.448310,348.733532,269.285092,187.951670,122.742132,76.639862,89.681827,172.709653,250.505676,297.260106,371.931485,283.824573,219.909141,131.686910,80.448850,0.000000,60.716800,154.072038,211.992971,320.697901,377.757179,319.954423,207.957667,154.283940,94.274391,62.602066,67.751354,167.603318,229.921911,320.208313,361.093029,333.536057,225.727230,206.905072,152.397483,148.566683,168.132115,213.775772,259.118828,342.746819,416.123100
75,636.531243,592.921371,553.922858,552.292207,512.420542,511.310719,511.993036,512.565695,545.136979,606.525628,588.050396,534.865043,529.875891,471.589025,444.598852,459.708197,437.948309,479.053184,470.769141,515.361546,552.278058,486.966994,457.286499,385.507316,381.605538,385.174042,358.356148,388.981196,419.604168,484.941866,482.185678,448.010176,392.666618,343.326450,308.238481,277.165416,314.111329,326.806822,348.034956,413.665774,439.741870,371.031384,283.604133,262.212429,240.511736,223.144604,231.218672,271.223778,301.235232,370.122795,403.967726,304.733385,264.859071,223.186999,162.798870,140.514164,149.864821,198.946430,251.174660,318.744350,393.602818,308.323424,221.499778,156.047568,70.176522,47.429166,112.178820,191.063975,237.015884,312.530238,337.087012,274.697745,187.323353,127.774769,60.716800,0.000000,102.817134,160.227513,266.798769,322.977241,376.956246,266.928932,214.936815,151.213041,102.179547,72.884542,136.321969,191.514522,276.726537,316.227659,394.000574,286.424090,266.079637,207.197815,178.572477,183.706509,198.310132,230.303136,306.052110,378.871471
76,718.166341,668.333621,621.689644,612.055497,559.208057,543.712403,536.590502,517.705364,538.900207,585.171048,674.112520,614.260798,604.870037,532.347971,492.998782,495.970086,458.499773,483.459226,458.655647,493.828929,643.458529,570.450604,533.824205,456.942681,436.757806,421.243785,379.085993,380.628859,395.612327,450.065203,574.489780,538.990828,476.678296,418.346384,367.297610,324.206102,322.866326,310.980436,319.383462,370.483213,536.919915,466.131748,375.464068,340.375166,308.385006,260.930282,231.962542,252.930064,263.935633,315.113955,506.179515,406.093193,364.950493,316.859331,237.786500,200.365850,159.555027,171.997075,194.454704,247.903650,496.398599,410.856513,323.445234,258.501539,167.059572,126.565316,65.315286,110.008826,160.248014,226.417233,437.390497,373.855938,285.680311,229.470979,154.072038,102.817134,0.000000,58.039688,166.665598,223.886252,473.798340,360.655977,302.360449,224.996210,162.373407,114.433171,67.779216,97.807012,175.454125,214.072810,481.173497,369.389740,339.218545,270.868817,202.789673,183.559490,141.679255,147.028021,209.607056,280.884637
77,760.023516,706.824077,656.183772,642.203960,582.813277,559.670466,548.363256,518.945210,533.330393,570.251971,718.764757,655.322784,643.510773,563.836779,518.383609,514.779059,469.469335,484.925952,451.217437,480.211575,691.319718,614.088154,573.846164,495.007788,466.639590,441.426751,392.196639,377.441152,382.789061,429.418242,623.276009,587.124806,521.243430,458.769892,400.587692,352.760775,331.529032,306.150675,306.420904,346.697443,588.908783,517.045982,425.082822,383.569422,347.424363,287.735247,241.723185,250.017636,248.376981,285.529507,562.170150,461.383389,419.398257,367.944582,282.188305,240.609928,182.392313,172.083459,170.806679,210.047839,553.722434,467.329408,379.396515,315.069612,221.669713,178.722913,86.692797,77.091701,123.595433,177.963075,495.427729,431.846678,343.651290,287.382928,211.992971,160.227513,58.039688,0.000000,109.129962,166.627310,531.467428,417.919629,358.595995,279.181895,215.728612,167.845476,86.390291,70.282014,124.158782,160.083339,536.657156,424.201002,391.574200,321.551267,243.473716,215.983226,146.628290,125.217472,165.632016,233.142191
78,832.133935,773.129948,715.761925,694.089779,623.997271,587.602460,568.991399,521.059300,522.137018,539.995241,796.498782,726.936084,710.820174,619.523374,564.282990,549.093715,491.246517,488.688021,439.585164,455.409438,775.391733,690.894190,644.595523,563.652353,521.817772,480.637986,421.254888,377.833298,364.343933,392.847984,709.616500,672.531881,600.873060,532.237303,463.612761,409.942670,356.597489,309.035699,293.658188,308.463650,681.690869,608.287894,514.982781,463.416695,421.655163,345.915182,277.401182,262.877567,237.419970,239.999916,663.469972,561.562080,518.153855,461.199443,367.048256,321.548173,245.808869,204.485719,159.593622,154.955574,658.437445,570.071313,481.413273,418.760901,323.069590,278.050505,171.429334,100.392748,101.557819,97.836854,603.491078,540.296939,452.196992,394.559003,320.697901,266.798769,166.665598,109.129962,0.000000,57.616010,640.453185,527.044167,467.544099,387.257219,323.624677,276.079509,182.603504,130.295909,86.597335,93.343411,645.151865,532.372823,498.045018,427.028235,341.639056,307.660531,217.472899,164.899946,138.809061,179.256071
79,870.065967,808.461268,748.123482,722.833544,648.101245,605.547781,583.509073,526.806759,520.795626,527.877974,837.344069,765.096509,746.978836,650.730913,591.349176,570.716383,507.592949,495.899011,439.721361,447.928572,819.425821,731.747722,682.818019,601.498083,553.819181,505.694551,442.645843,386.119951,362.979991,380.242741,754.983849,717.593355,643.564502,572.587114,499.993790,444.587239,377.900011,321.342341,298.522723,297.978044,730.267846,656.379978,562.899584,507.268382,463.549565,382.407680,306.751284,282.649744,246.988927,229.044102,716.274982,614.028278,570.079303,510.917883,414.089634,367.747320,287.684370,237.175044,178.020252,147.113822,713.006816,623.759355,534.957330,473.246212,377.003065,331.570152,223.189887,145.664946,128.098647,82.120186,659.993764,597.079353,509.079766,450.722870,377.757179,322.977241,223.886252,166.627310,57.616010,0.000000,697.648875,584.458168,525.138864,444.835754,381.194763,333.685523,238.919026,183.143714,117.018231,101.119790,702.758248,589.949404,555.311570,484.111084,397.090436,361.630580,267.701472,209.718779,160.672611,177.774501
80,569.218103,572.436006,582.369088,616.875674,636.398769,681.673558,704.454466,753.640440,806.808450,892.781926,502.460352,507.276357,528.554362,554.510167,581.515687,630.664065,656.502788,727.129759,753.650087,810.349935,436.762528,449.912370,472.030132,455.526731,517.212525,577.759660,596.618840,677.479714,729.422303,804.955255,380.675013,372.230600,393.318385,418.317323,463.702993,483.186985,588.705474,638.213799,673.740378,751.145063,306.572228,300.050417,307.031951,376.150841,408.352064,477.567704,542.547508,596.557952,643.284822,724.033317,197.731700,207.048929,232.779833,294.936218,374.227028,407.347956,481.136522,548.023918,615.022122,687.927845,140.018363,173.462641,219.597404,250.738915,339.132654,382.354207,486.940105,567.537859,611.541451,688.716232,61.887531,104.887103,189.697130,252.541298,319.954423,376.956246,473.798340,531.467428,640.453185,697.648875,0.000000,115.532501,180.929369,266.141855,326.069833,369.545794,474.833400,539.433571,631.938778,673.539874,93.403289,144.763400,197.368653,256.009045,357.623111,402.396343,494.333158,554.593666,644.797346,716.338483
81,593.860116,581.899165,576.607432,601.415073,603.657717,636.877903,653.905384,690.150308,738.279594,817.996083,529.976013,515.545310,529.450435,530.178958,542.325580,583.749431,596.800246,660.956984,677.808876,731.772564,470.775645,457.414794,463.826288,427.997874,474.543865,522.178769,529.082614,598.407938,645.098297,718.483032,405.271207,386.457835,382.385773,385.386709,410.960183,417.954194,510.903105,551.689511,583.729750,658.445925,335.443491,302.551615,273.600376,325.165836,346.035260,399.263456,453.346645,505.157578,547.842779,625.481467,242.352545,197.053202,199.376971,239.911542,295.017899,319.670720,384.663894,448.931637,512.027055,583.076266,198.037668,169.955096,162.803296,164.596060,238.657960,278.579771,378.590931,457.961074,503.622128,579.440312,101.261895,50.271267,84.719013,149.600609,207.957667,266.928932,360.655977,417.919629,527.044167,584.458168,115.532501,0.000000,66.411823,151.068290,210.540285,254.363481,359.391238,423.985284,516.510525,558.124440,133.642512,67.526002,108.586571,148.966074,246.512606,290.480769,379.765671,439.348788,529.391026,601.109206
82,630.080542,610.892380,597.734528,616.777457,608.808510,633.944172,646.969728,673.919797,717.977633,792.497888,568.438899,545.061051,554.940024,541.692319,544.532164,580.237727,584.416124,643.140193,652.673366,704.067105,513.116656,487.785398,485.926029,440.158036,476.012978,513.945139,512.165946,571.654345,613.648977,684.673998,444.943924,421.979621,405.467657,395.726210,407.506843,405.305845,486.430693,519.469645,548.170852,619.892901,379.031162,335.907400,289.384301,326.417931,338.147195,376.872535,420.326860,469.340835,507.850441,581.943571,295.492673,232.470104,222.074389,244.103608,275.924559,291.696108,346.168064,406.665775,465.071487,533.663824,257.090387,211.620274,175.529147,150.874115,200.819516,234.866297,326.990373,404.046930,451.377680,525.196549,165.297962,104.842579,66.464093,116.548059,154.283940,214.936815,302.360449,358.595995,467.544099,525.138864,180.929369,66.411823,0.000000,85.259534,146.626906,192.280693,295.809391,360.263007,452.781614,494.415982,179.542031,73.103827,76.345617,87.504832,180.713992,224.322065,313.561524,373.704093,464.046385,535.431661
83,670.982555,642.941641,620.093584,631.544582,610.714397,625.047394,632.702419,647.224046,685.469697,752.574833,612.942190,578.803945,583.499767,552.985651,543.923246,571.540307,564.126004,614.809380,614.676409,662.138639,563.220183,523.687378,511.715688,454.904524,476.169500,500.559281,487.425264,532.716165,567.910094,635.061604,493.006391,465.617243,434.729567,409.778149,403.621097,389.457834,452.239433,474.174436,497.936819,564.806980,433.193742,379.737893,315.479582,332.471871,331.748856,349.029647,376.232967,420.179308,452.325918,520.785291,362.458038,283.943065,261.296812,260.180260,258.696081,260.613887,296.805307,350.010796,400.834821,465.382783,331.273692,270.634491,210.057748,159.794754,163.464014,183.870198,258.906410,331.270353,380.254148,450.873192,246.334331,182.498941,108.538195,109.103891,94.274391,151.213041,224.996210,279.181895,387.257219,444.835754,266.141855,151.068290,85.259534,0.000000,63.654091,111.336502,211.786347,275.954032,368.345439,409.958103,258.080276,145.115664,115.924422,58.741822,104.226495,144.290881,228.804600,288.456566,378.794447,450.196745
84,686.607403,651.934634,621.932964,627.515478,597.368727,603.624570,607.320829,612.914455,646.865877,708.650502,632.001579,589.873540,590.530158,547.423138,529.658688,550.928832,535.226325,579.662107,572.910528,617.425270,587.298104,537.216005,517.744433,453.780731,463.696690,477.618073,456.439988,491.084361,521.380412,585.596905,516.429342,486.082206,444.955270,409.287357,389.908001,367.197434,415.040520,428.868808,449.071327,512.365234,462.390172,402.277185,327.283278,328.728032,318.665982,318.979568,333.339174,372.936087,400.459654,464.979276,403.032732,315.273037,285.219002,267.803368,241.221428,231.963411,252.041727,298.685068,344.006043,405.935990,378.280919,307.789980,234.487528,173.340019,138.908222,143.996916,201.324847,270.191211,319.745867,388.721845,300.678755,235.721419,152.110424,123.559648,62.602066,102.179547,162.373407,215.728612,323.624677,381.194763,326.069833,210.540285,146.626906,63.654091,0.000000,48.033555,149.190335,213.689058,306.228031,347.862130,321.718186,208.756096,176.867351,110.090058,86.032838,109.732819,174.909080,230.374842,319.489352,391.821263
85,694.610385,655.139796,619.941313,621.052421,584.059664,584.145843,584.821128,583.660361,614.278563,672.013534,642.913146,595.069567,592.682062,540.418432,516.190433,532.436642,510.521523,549.944670,538.279826,580.473070,602.272748,544.691695,519.779051,451.150769,452.284601,457.985599,430.782036,456.962897,483.446135,545.335875,531.469818,499.219720,450.972297,407.780789,378.588077,349.570484,384.932244,392.336345,409.729166,470.205058,482.209589,417.968105,336.564515,326.357693,309.322758,296.020138,299.610218,335.312772,359.119158,420.624716,431.734257,338.723188,304.237243,275.780979,230.980740,212.784723,218.125699,258.476071,299.285558,359.365066,411.846507,335.400087,255.513186,190.487588,130.384750,120.003789,156.929861,222.872027,272.675718,340.840441,340.162445,275.198335,188.445094,146.383217,67.751354,72.884542,114.433171,167.845476,276.079509,333.685523,369.545794,254.363481,192.280693,111.336502,48.033555,0.000000,106.043898,170.441052,262.697761,304.222098,369.072829,256.391097,224.794028,156.880875,107.075709,111.399788,146.066989,193.814716,280.152739,353.268449
86,770.653187,724.221506,680.848082,673.927676,624.128609,610.681829,604.136536,585.195862,605.312307,648.788204,723.546538,667.947423,660.853980,593.714499,557.418820,562.417068,526.154999,550.951784,524.520792,557.818941,688.580692,621.574303,588.886213,514.145615,499.380686,487.512646,446.630666,447.318335,459.698358,510.915782,618.507461,584.276555,527.289489,473.779178,428.454296,388.080369,390.645419,377.157041,383.187717,429.469037,575.131114,507.153215,419.857129,393.853310,366.115130,325.963699,299.734277,319.312097,326.475781,370.290658,532.916447,436.597478,398.776605,359.505718,291.731903,259.061151,226.576240,238.475379,252.573678,296.322928,516.064444,436.465881,352.804703,286.721066,206.474400,174.460887,132.990161,160.932458,209.344554,262.789927,446.192898,381.239609,294.278252,248.039027,167.603318,136.321969,67.779216,86.390291,182.603504,238.919026,474.833400,359.391238,295.809391,211.786347,149.190335,106.043898,0.000000,64.600778,157.120676,198.741272,468.917975,355.542529,317.776289,245.980387,159.586451,129.694990,74.095095,94.064679,175.187075,248.548194
87,815.972852,765.808018,718.100338,706.683051,650.098823,629.009451,618.324178,589.041456,602.411462,636.378280,771.713766,712.034149,702.350775,627.518838,584.925888,583.443600,539.467336,555.059145,520.034806,547.109528,740.136997,668.201626,631.486853,554.235478,531.065597,509.623814,461.845904,447.198896,450.336414,493.488509,670.787933,635.643176,574.358076,516.013150,462.998112,417.605447,401.615056,375.841402,374.331466,409.708497,630.889073,561.222831,471.640442,438.181886,405.733374,353.143307,311.516638,320.081586,315.949760,345.678730,593.534653,495.660500,456.343744,412.279208,335.586268,297.739295,248.609862,242.358977,236.642480,265.259299,578.634599,497.261583,412.048226,346.067226,260.209996,222.741074,150.867704,143.299107,184.015541,221.085083,510.423159,445.526065,358.274378,310.018731,229.921911,191.514522,97.807012,70.282014,130.295909,183.143714,539.433571,423.985284,360.263007,275.954032,213.689058,170.441052,64.600778,0.000000,92.543450,134.175147,532.357399,419.001967,379.750295,307.604211,215.231991,178.518323,88.293278,54.977336,114.543127,187.545951
88,882.958851,828.254146,775.305965,758.164172,693.361472,662.461290,646.387485,603.459376,607.042350,626.563658,842.586308,778.043463,765.130582,681.203709,631.113152,621.222297,567.877353,570.566287,524.290509,541.650546,815.473370,737.717983,696.248440,616.695272,583.433641,550.251263,494.734971,459.856684,449.689252,479.445309,747.351050,711.258171,645.142995,581.569137,520.141156,469.748718,430.978448,389.788932,377.656264,395.051853,711.935426,640.556118,548.948942,507.327811,470.063478,404.571150,346.333108,340.036296,320.357519,326.586222,680.672574,581.224229,540.374719,491.304448,406.264966,364.112179,299.824245,272.766945,240.521390,241.524443,668.231993,584.852917,498.202224,432.730501,342.513425,301.263424,209.046573,162.671914,181.588413,182.577417,602.249739,537.457336,449.886795,399.575100,320.208313,276.726537,175.454125,124.158782,86.597335,117.018231,631.938778,516.510525,452.781614,368.345439,306.228031,262.697761,157.120676,92.543450,0.000000,41.634963,624.096763,510.823779,470.399734,398.165786,302.215842,261.904265,161.581943,97.822771,53.115007,109.948063
89,914.145430,857.690175,802.733145,783.300605,715.358616,680.529994,662.279396,613.796538,613.065816,625.943805,875.416222,809.029963,794.845024,707.504298,654.595965,641.316972,584.434152,581.626707,530.860960,543.707358,850.138661,770.193313,726.934882,646.728836,609.639800,571.959059,513.753371,470.805445,454.953088,478.232632,782.600411,746.192129,678.332770,612.936977,548.563165,496.594633,449.258796,402.310106,385.832492,394.778942,748.992089,677.052083,584.870136,540.356276,501.494696,431.741442,368.044846,355.999367,330.275362,325.671050,720.124703,620.161876,578.797652,528.009488,440.369954,397.036800,328.379417,294.505825,252.933848,241.260802,708.646265,624.546691,537.458407,472.263598,380.848569,338.649797,241.942519,185.837597,194.779923,178.055587,643.557561,578.815184,491.139826,440.138672,361.093029,316.227659,214.072810,160.083339,93.343411,101.119790,673.539874,558.124440,494.415982,409.958103,347.862130,304.222098,198.741272,134.175147,41.634963,0.000000,665.509732,552.273876,511.504058,439.277424,342.457272,301.359889,200.054545,134.789043,61.967883,85.946264
90,662.366550,663.992531,670.991358,703.053923,716.717559,756.895494,776.871675,818.704253,868.612743,950.092792,595.690478,598.449508,618.446797,637.589865,658.912408,704.677437,723.660882,790.391201,809.987081,864.546532,530.147344,540.722587,559.536029,536.858574,592.710312,647.013914,658.638608,731.127992,778.562368,852.099182,473.461214,463.729602,479.512570,497.263073,533.877484,546.246443,643.234303,685.262192,717.355000,791.853531,399.433407,388.654826,384.345130,446.464554,472.714720,531.415910,586.983077,638.752516,680.953206,757.720625,291.027146,290.156853,308.295562,361.977719,426.921349,453.116027,517.863241,581.380396,642.718634,712.412346,233.421589,257.157386,283.716953,296.980392,371.579450,410.115499,506.171676,583.586433,630.784323,704.727123,146.228966,156.981907,218.128295,282.637302,333.536057,394.000574,481.173497,536.657156,645.151865,702.758248,93.403289,133.642512,179.542031,258.080276,321.718186,369.072829,468.917975,532.357399,624.096763,665.509732,0.000000,113.378584,157.099400,227.906970,330.208206,375.193757,474.286037,538.278436,629.286901,697.928766
91,660.989257,649.418212,643.484820,667.253681,666.530120,696.513755,711.639123,742.662986,788.159696,864.146024,596.817518,583.066582,596.787016,594.963799,603.997431,643.040915,651.509273,712.424765,724.147014,776.139618,536.851502,524.940118,530.744038,492.773836,535.782098,579.032401,580.943345,643.432643,686.296183,757.608291,472.059169,453.813094,449.337349,449.523439,469.880644,472.127296,557.557576,592.164117,621.194433,692.992126,401.521525,370.069213,338.814506,385.798981,402.526166,447.188116,493.044146,542.354427,580.924583,654.668223,304.961788,264.577069,265.681297,301.147711,344.739306,363.247019,419.256753,479.643274,537.247998,605.014402,256.392926,237.146528,226.122027,216.090898,273.712613,307.895156,398.023484,473.671817,521.725480,594.270022,155.704505,116.993751,129.824994,187.928599,225.727230,286.424090,369.389740,424.201002,532.372823,589.949404,144.763400,67.526002,73.103827,145.115664,208.756096,256.391097,355.542529,419.001967,510.823779,552.273876,113.378584,0.000000,52.606355,116.844867,220.058067,265.282770,362.585221,425.932844,516.959245,586.332362
92,699.063929,683.165830,672.397592,692.527091,685.138473,709.569066,721.851368,746.024494,788.286760,859.959905,636.077356,617.045009,628.355992,617.816669,620.759834,655.830860,658.019792,714.706808,720.763878,770.495436,578.169449,559.330781,560.203038,516.143455,552.233531,588.772006,584.492978,639.181505,678.036372,747.029678,511.662914,491.003938,479.316734,471.834041,483.355566,479.397372,555.626150,583.877287,609.931049,678.694715,442.991757,405.723988,364.528674,402.730266,413.533878,447.779064,485.004403,531.521003,566.171934,636.160139,350.857248,300.677136,295.149879,320.386889,348.995660,360.927164,407.715465,463.962150,516.561708,581.281437,304.911504,276.153160,250.475662,226.653088,266.352225,294.509631,374.813612,446.704138,495.926697,565.589167,205.167840,158.470741,142.788624,188.430149,206.905072,266.079637,339.218545,391.574200,498.045018,555.311570,197.368653,108.586571,76.345617,115.924422,176.867351,224.794028,317.776289,379.750295,470.399734,511.504058,157.099400,52.606355,0.000000,72.233952,173.204291,218.113800,317.749451,382.276375,473.155160,541.159477
93,710.376890,686.774735,668.030930,682.264998,665.149577,681.785552,690.276771,705.886689,744.196468,810.876665,650.194135,621.692914,628.781517,604.655280,598.830966,628.166633,622.322546,673.515065,673.201267,720.289087,596.933168,565.371889,557.978817,505.131414,530.721622,557.832880,545.909941,591.226572,625.659190,692.038914,527.851465,503.000010,479.206260,460.041219,458.868447,446.848231,510.973725,532.118679,555.019839,620.576471,463.893667,416.651895,360.562944,384.792409,387.216154,407.560930,434.488822,477.641550,508.272052,574.618414,382.880619,315.677143,299.714371,308.551990,315.740758,319.177964,354.627041,406.056062,453.866045,515.955203,344.260051,297.198014,249.936858,208.533502,222.062986,242.076613,311.238542,379.752903,429.519833,497.126252,250.146739,191.988394,139.938908,160.676780,152.397483,207.197815,270.868817,321.551267,427.028235,484.111084,256.009045,148.966074,87.504832,58.741822,110.090058,156.880875,245.980387,307.604211,398.165786,439.277424,227.906970,116.844867,72.233952,0.000000,103.225940,148.452683,246.387608,310.485924,401.456648,470.079226
94,768.066403,735.709190,707.287566,713.484285,682.983534,687.494147,689.783739,690.643253,721.243177,777.647693,711.838525,672.931510,674.777663,633.434154,615.211903,635.138769,616.356394,656.966422,644.845896,686.024120,664.350832,619.321553,602.151386,539.404354,549.517863,561.319697,536.883064,563.719490,588.545054,648.336148,593.764949,564.984916,528.044622,494.773801,475.691633,451.497257,491.946987,498.370986,513.965641,571.050165,535.911015,479.864069,409.465581,414.474895,404.591959,400.844660,406.566626,440.946144,461.572307,517.658260,466.662548,386.901521,361.546847,351.048331,326.942342,315.297104,325.141503,362.694641,396.549239,449.837839,434.406277,374.670343,310.163981,253.520651,224.435441,224.347414,257.410000,311.852174,361.970931,421.364035,345.906113,283.775171,212.711120,202.116708,148.566683,178.572477,202.789673,243.473716,341.639056,397.090436,357.623111,246.512606,180.713992,104.226495,86.032838,107.075709,159.586451,215.231991,302.215842,342.457272,330.208206,220.058067,173.204291,103.225940,0.000000,45.226758,145.126956,210.415562,300.823188,368.037977
95,796.212548,760.542159,728.401265,731.304521,695.453518,694.785176,694.374840,688.704598,715.615205,766.978772,741.731867,698.973942,698.754021,650.777458,627.582596,643.365029,619.125711,654.686259,637.267200,675.405006,696.627241,646.708063,625.864607,559.743181,563.500683,568.730252,539.098653,557.247985,577.325798,633.510069,625.798474,595.724950,554.128895,515.757073,489.739037,460.818895,490.226207,489.701779,501.600728,553.993511,570.464773,511.646003,436.857864,434.585028,420.002734,406.172517,402.101474,431.672412,447.080670,497.377944,505.619262,422.266503,394.107950,377.099117,341.659888,324.067427,321.901816,351.604811,377.595260,425.509171,475.563260,412.162335,343.038692,282.977054,239.854391,231.090522,244.011674,288.735135,338.062311,392.104355,389.053935,326.137559,251.382787,232.675760,168.132115,183.706509,183.559490,215.983226,307.660531,361.630580,402.396343,290.480769,224.322065,144.290881,109.732819,111.399788,129.694990,178.518323,261.904265,301.359889,375.193757,265.282770,218.113800,148.452683,45.226758,0.000000,101.994116,167.763773,257.366692,323.558536
96,834.657252,791.013662,750.160581,745.141877,697.263337,684.721549,678.207921,658.083579,676.556142,716.556430,785.197193,733.174538,727.860949,664.690163,630.315049,636.295652,600.173642,623.856079,595.156192,626.195315,746.779436,684.951913,655.402935,582.456988,571.290506,561.339294,520.700239,519.097288,528.434204,576.033173,676.135457,643.151074,590.705781,541.007900,499.619146,460.863517,464.386022,448.431037,451.906475,493.130952,628.152689,563.112986,479.373031,460.196149,435.417349,399.383050,373.415590,390.961817,394.281797,430.857990,576.269786,484.636596,450.235275,418.508277,359.326938,329.664075,300.659668,310.496511,317.424061,352.144215,553.136744,480.260404,401.559078,336.511453,267.287812,241.261554,206.593101,223.694968,268.499563,309.375706,474.142544,409.505143,327.019472,291.851148,213.775772,198.310132,141.679255,146.628290,217.472899,267.701472,494.333158,379.765671,313.561524,228.804600,174.909080,146.066989,74.095095,88.293278,161.581943,200.054545,474.286037,362.585221,317.749451,246.387608,145.126956,101.994116,0.000000,65.799086,155.699199,223.752563
97,862.729632,814.547583,768.687187,758.788368,703.798360,683.721362,673.265203,643.654907,656.104462,687.764587,816.625234,759.446921,751.095475,679.240905,638.267756,637.859538,594.419497,609.717706,573.556591,599.163784,782.443447,714.086356,679.633390,603.504515,583.320970,563.844381,516.697434,501.516142,502.979617,543.618128,712.456071,678.083423,619.901048,564.230028,514.280774,470.261372,456.586396,430.133355,427.340438,459.368466,669.104617,601.215071,513.670251,485.198739,454.978725,406.207702,366.431407,374.711574,368.854009,393.833158,624.849443,529.691238,492.475312,453.435223,382.637492,347.052762,302.309202,297.299288,288.848491,311.304878,605.608701,528.391045,445.927207,379.924135,300.399450,266.799281,204.490984,196.503599,234.144642,261.369271,531.039228,466.054367,381.072250,339.359182,259.118828,230.303136,147.028021,125.217472,164.899946,209.718779,554.593666,439.348788,373.704093,288.456566,230.374842,193.814716,94.064679,54.977336,97.822771,134.789043,538.278436,425.932844,382.276375,310.485924,210.415562,167.763773,65.799086,0.000000,91.029282,161.760448
98,925.215993,872.454856,821.398504,806.010058,743.147335,713.940804,698.525906,656.499668,660.093936,678.597848,882.841481,820.668531,809.135150,728.309965,680.156492,671.967002,619.890847,623.556869,577.361108,594.213199,853.055881,778.606994,739.340691,660.635284,630.768854,600.351798,546.044678,512.884931,502.647213,531.245886,784.077300,748.594071,685.267955,624.144774,565.841104,516.871643,482.629355,442.703540,430.763375,447.020755,745.232870,675.211923,585.006707,548.076394,512.918804,451.664169,396.868230,392.446902,373.467011,378.299906,707.547275,610.092122,570.886823,526.074670,445.972116,405.698489,346.362763,323.572350,293.561273,293.228727,691.236872,611.172800,526.423815,460.391692,374.519309,335.984073,252.291494,213.683304,234.645550,232.654439,619.630583,554.595084,468.533344,423.147908,342.746819,306.052110,209.607056,165.632016,138.809061,160.672611,644.797346,529.391026,464.046385,378.794447,319.489352,280.152739,175.187075,114.543127,53.115007,61.967883,629.286901,516.959245,473.155160,401.456648,300.823188,257.366692,155.699199,91.029282,0.000000,73.380450
99,992.776391,938.195413,884.943461,866.989817,800.397995,766.384769,748.223893,698.964487,696.687001,705.619803,951.904175,887.905597,875.078026,790.479796,739.055443,726.848535,670.372848,666.996635,614.850224,625.391399,923.670198,847.209273,806.155971,726.642860,692.647061,657.041524,599.445534,556.240433,538.549774,558.010534,855.079221,819.299285,754.370876,691.399187,629.942082,579.137094,535.033607,488.070525,470.681717,475.624174,817.481771,747.000453,656.214005,616.708090,579.911041,514.026037,452.986582,441.931150,415.685444,406.589450,780.869611,683.206238,643.725459,597.740409,515.218990,473.651595,409.557424,379.337767,338.814246,323.393824,764.568124,684.512621,599.587186,533.587470,446.871518,407.449608,318.804408,269.821231,280.726073,258.896801,692.300952,627.274677,541.536818,496.527733,416.123100,378.871471,280.884637,233.142191,179.256071,177.774501,716.338483,601.109206,535.431661,450.196745,391.821263,353.268449,248.548194,187.545951,109.948063,85.946264,697.928766,586.332362,541.159477,470.079226,368.037977,323.558536,223.752563,161.760448,73.380450,0.000000
